0,0,0,1/1/2000,default
1357,3126,1357,6/11/2010,odwh
1358,3111,1358,10/26/2011,bpes
1359,2286,1359,10/13/2012,five
1360,2881,1360,9/21/2013,cdcx
1361,2516,1361,5/16/2007,qvps
1362,541,1362,5/17/2013,pnic
1363,1501,1363,8/3/2012,zjda
1364,3121,1364,7/7/2016,stoj
1365,2231,1365,10/2/2015,vdjc
1366,2341,1366,2/16/2011,uyst
1367,4266,1367,12/16/2012,tydf
1368,1721,1368,3/13/2009,hjmh
1369,3541,1369,6/1/2009,hfhz
1370,3386,1370,3/12/2012,yrfm
1371,4171,1371,11/20/2011,qixg
1372,4311,1372,7/20/2016,itcv
1373,3936,1373,8/7/2011,cbsf
1374,1601,1374,12/3/2005,yarn
1375,4981,1375,11/26/2009,vqzh
1376,4471,1376,10/30/2015,ebyi
1377,4206,1377,2/16/2010,vuld
1378,1101,1378,9/18/2018,sfim
1379,2456,1379,8/25/2007,dplz
1380,341,1380,3/30/2007,nlog
1381,1856,1381,3/15/2007,yknl
1382,4281,1382,5/20/2011,iwid
1383,1646,1383,9/6/2005,nmmw
1384,2946,1384,12/20/2013,gfss
1385,4591,1385,12/1/2018,xtai
1386,4951,1386,8/2/2005,pgle
1387,3991,1387,12/17/2008,avxw
1388,3006,1388,1/17/2018,fwmo
1389,4581,1389,6/17/2013,gcip
1390,3096,1390,6/27/2017,ukqv
1391,2871,1391,6/20/2009,usss
1392,2846,1392,5/13/2011,kmyz
1393,921,1393,9/21/2006,oyfr
1394,2891,1394,5/24/2007,dtxj
1395,201,1395,1/16/2007,cada
1396,2651,1396,11/26/2006,vwou
1397,786,1397,9/20/2007,mgbc
1398,2266,1398,1/8/2016,kxkn
1399,171,1399,3/4/2007,mnbp
1400,4361,1400,6/23/2010,memt
1401,4526,1401,4/25/2015,qgww
1402,91,1402,6/28/2016,kasd
1403,4681,1403,6/16/2009,lxty
1404,3621,1404,10/23/2015,ekkb
1405,1096,1405,3/4/2014,hqgk
1406,4816,1406,11/13/2007,mrub
1407,921,1407,5/14/2014,thtv
1408,26,1408,5/10/2016,ixuy
1409,2121,1409,6/22/2016,gpiq
1410,2441,1410,3/3/2008,awss
1411,876,1411,5/7/2005,titl
1412,3246,1412,9/20/2015,efwh
1413,4896,1413,5/25/2012,tmep
1414,3496,1414,6/20/2015,hmhu
1415,4536,1415,7/29/2015,xwde
1416,311,1416,4/2/2018,lmvx
1417,616,1417,4/29/2015,xjff
1418,1581,1418,9/5/2008,quvf
1419,1591,1419,11/9/2015,veqx
1420,391,1420,11/5/2005,ybbr
1421,886,1421,4/9/2009,wyxm
1422,1721,1422,2/6/2006,zsyg
1423,1576,1423,5/23/2005,agjx
1424,3941,1424,8/30/2010,apid
1425,1966,1425,6/13/2007,kjmx
1426,3431,1426,5/6/2014,qmnx
1427,3211,1427,11/11/2015,keqe
1428,4116,1428,8/5/2015,llmh
1429,2071,1429,2/8/2015,cbaf
1430,2741,1430,6/29/2005,oydf
1431,1176,1431,3/18/2014,tcel
1432,996,1432,2/27/2005,hfay
1433,771,1433,9/19/2012,zcbd
1434,2556,1434,8/27/2008,ypdx
1435,1791,1435,3/25/2017,ilvo
1436,561,1436,8/16/2007,fymz
1437,116,1437,2/3/2016,xxik
1438,91,1438,3/3/2012,hsxh
1439,2761,1439,11/15/2011,oewd
1440,4561,1440,4/6/2009,njkw
1441,521,1441,2/3/2008,znvv
1442,11,1442,11/3/2008,jpdn
1443,1316,1443,10/14/2008,nyae
1444,3531,1444,7/18/2011,akzr
1445,2396,1445,9/9/2018,yzff
1446,3591,1446,1/29/2009,dako
1447,4196,1447,1/24/2016,wvtz
1448,4051,1448,8/15/2016,oabf
1449,3171,1449,5/4/2014,irjv
1450,1726,1450,6/30/2009,mxdt
1451,616,1451,12/28/2015,aujl
1452,4531,1452,7/22/2008,vxag
1453,4121,1453,9/17/2016,cdpf
1454,4446,1454,1/1/2014,zhsw
1455,3856,1455,6/5/2007,umga
1456,2461,1456,6/12/2014,cmrf
1457,1356,1457,9/2/2012,ztby
1458,1386,1458,12/18/2008,gjzn
1459,4061,1459,4/5/2011,kggu
1460,4136,1460,10/14/2008,tscz
1461,4336,1461,5/12/2015,tscm
1462,4911,1462,5/5/2018,gvze
1463,1681,1463,2/27/2008,adpv
1464,3226,1464,10/18/2008,iwzm
1465,3321,1465,1/3/2011,ezlz
1466,2846,1466,3/11/2009,uvtu
1467,4231,1467,2/8/2013,zwdm
1468,616,1468,6/19/2015,lpnt
1469,4621,1469,7/15/2011,jnra
1470,1006,1470,3/9/2012,zyvm
1471,3071,1471,11/5/2012,qesy
1472,1061,1472,2/7/2016,sywb
1473,856,1473,2/24/2018,elfs
1474,4521,1474,2/6/2013,pvjv
1475,3771,1475,1/9/2010,sqwp
1476,1271,1476,9/7/2010,dnqd
1477,4696,1477,2/8/2005,gcdm
1478,3566,1478,6/7/2011,qjmy
1479,451,1479,1/30/2018,qynr
1480,3546,1480,12/30/2005,hoxg
1481,2031,1481,3/20/2011,rrdq
1482,1411,1482,3/19/2018,wibv
1483,1941,1483,7/27/2016,inhj
1484,4211,1484,2/24/2012,ucjc
1485,786,1485,11/22/2009,skkf
1486,391,1486,11/19/2012,zova
1487,1661,1487,5/15/2008,iwin
1488,2501,1488,10/24/2009,ssyw
1489,6,1489,5/14/2015,khkh
1490,2246,1490,2/23/2016,bska
1491,2991,1491,1/6/2014,ysez
1492,781,1492,12/28/2008,iyct
1493,3541,1493,1/5/2005,ffyn
1494,601,1494,11/19/2014,upuw
1495,2496,1495,3/27/2017,avzx
1496,1136,1496,8/22/2013,cmta
1497,4686,1497,8/17/2018,aomb
1498,101,1498,5/9/2010,eibm
1499,3606,1499,5/30/2006,uexz
1500,1251,1500,12/22/2011,hyxu
1501,3791,1501,12/18/2017,gimx
1502,611,1502,10/14/2014,agps
1503,686,1503,1/11/2013,lqem
1504,3286,1504,4/21/2015,hohe
1505,1221,1505,1/26/2012,eequ
1506,4861,1506,5/10/2018,zquf
1507,2156,1507,7/30/2012,eyyv
1508,841,1508,8/17/2005,kqyk
1509,2686,1509,3/30/2009,qups
1510,2581,1510,5/2/2006,ukmc
1511,4951,1511,8/11/2008,acrl
1512,256,1512,3/27/2008,cnzp
1513,2411,1513,11/5/2018,wfuv
1514,506,1514,9/8/2012,dexd
1515,3216,1515,2/14/2010,yhkz
1516,2306,1516,6/7/2011,abnj
1517,1491,1517,12/7/2014,vhlo
1518,4011,1518,1/23/2018,ydbo
1519,3941,1519,6/9/2014,ertw
1520,4901,1520,7/19/2016,izaj
1521,2106,1521,8/15/2013,ibic
1522,3086,1522,6/24/2007,tfdz
1523,2701,1523,9/2/2015,wjsa
1524,151,1524,2/5/2007,utjr
1525,1916,1525,4/11/2011,xwic
1526,3611,1526,2/14/2007,vlfq
1527,631,1527,6/17/2016,qldq
1528,4366,1528,3/15/2009,hfay
1529,1546,1529,6/23/2014,cyso
1530,3381,1530,5/1/2017,cytd
1531,1031,1531,5/20/2016,xsdt
1532,3036,1532,1/13/2008,hlue
1533,4361,1533,1/8/2011,tyav
1534,4881,1534,4/15/2013,ameg
1535,1556,1535,7/16/2016,wjcq
1536,3571,1536,12/4/2016,nrrx
1537,1606,1537,6/7/2005,wxpi
1538,371,1538,8/17/2016,twtj
1539,3076,1539,5/21/2010,tcpu
1540,1626,1540,5/10/2010,gcpy
1541,2091,1541,4/4/2009,ycek
1542,4761,1542,2/26/2006,bghh
1543,2776,1543,12/20/2006,zlpa
1544,56,1544,4/28/2009,zvwa
1545,1171,1545,3/1/2008,jyhp
1546,4096,1546,11/29/2006,cynq
1547,4076,1547,3/27/2006,yrlm
1548,2761,1548,10/30/2006,trve
1549,951,1549,4/5/2005,gkne
1550,3981,1550,3/14/2014,puil
1551,4041,1551,8/23/2006,zagx
1552,3686,1552,7/7/2015,lyif
1553,4346,1553,1/15/2005,jadk
1554,2706,1554,12/23/2015,ikaw
1555,4401,1555,4/16/2007,kaye
1556,206,1556,3/28/2012,mrqo
1557,901,1557,5/24/2018,cfpj
1558,2961,1558,12/26/2010,xpgy
1559,3531,1559,7/22/2009,urhq
1560,1966,1560,9/29/2007,iyam
1561,1206,1561,10/7/2017,cnex
1562,3451,1562,3/10/2005,pxbo
1563,3486,1563,1/15/2008,wrvx
1564,4606,1564,9/27/2005,ozsb
1565,3871,1565,6/11/2017,qckl
1566,3256,1566,12/23/2016,meyk
1567,2221,1567,9/5/2007,eocy
1568,2491,1568,4/15/2009,jepy
1569,4306,1569,5/22/2018,lcli
1570,2471,1570,4/20/2008,vvvr
1571,1241,1571,10/7/2010,satg
1572,3116,1572,10/19/2016,tgii
1573,4026,1573,5/22/2005,dfxc
1574,4236,1574,2/19/2017,kimt
1575,2991,1575,11/15/2007,neax
1576,3936,1576,6/2/2008,mqjo
1577,131,1577,6/1/2012,gxcr
1578,2341,1578,3/1/2009,tyqr
1579,3201,1579,6/20/2011,wlax
1580,961,1580,5/21/2009,btsa
1581,2541,1581,9/17/2015,hzxp
1582,1781,1582,6/7/2010,axaf
1583,1291,1583,2/19/2007,mnwy
1584,1811,1584,2/1/2015,gbrv
1585,4761,1585,2/24/2012,qnza
1586,1421,1586,12/17/2017,ygio
1587,4326,1587,9/27/2006,qhtq
1588,3731,1588,9/29/2011,yzwa
1589,2261,1589,5/24/2012,ofjy
1590,4516,1590,10/10/2015,qoxm
1591,3836,1591,5/20/2016,wxtd
1592,1481,1592,1/8/2013,itmn
1593,3506,1593,12/22/2010,hzdu
1594,1951,1594,5/15/2015,xpfp
1595,1541,1595,10/11/2018,qbgd
1596,4601,1596,9/23/2017,kpdy
1597,1121,1597,4/30/2006,frgv
1598,551,1598,11/16/2011,qtdv
1599,4916,1599,11/24/2012,zgef
1600,1436,1600,3/10/2006,rmjo
1601,1096,1601,12/24/2007,zmco
1602,1156,1602,8/5/2014,jmtw
1603,2291,1603,4/10/2011,zlhc
1604,3301,1604,11/18/2005,nxcv
1605,3651,1605,3/4/2008,gvjb
1606,4421,1606,1/4/2014,aqlv
1607,2151,1607,12/19/2014,vknj
1608,1631,1608,8/18/2008,xdzp
1609,4796,1609,2/5/2014,qpgw
1610,1801,1610,12/8/2015,sjfq
1611,2191,1611,5/22/2015,obuz
1612,3906,1612,10/28/2014,tpej
1613,2611,1613,10/27/2013,mpzy
1614,3236,1614,3/16/2011,kkob
1615,3216,1615,1/24/2008,dawd
1616,2596,1616,3/18/2009,nstx
1617,1281,1617,12/23/2013,jngl
1618,3646,1618,10/10/2018,qjvb
1619,1976,1619,10/28/2007,csuh
1620,1871,1620,4/17/2012,cblf
1621,2426,1621,2/8/2016,bvlu
1622,2766,1622,3/7/2017,hctv
1623,1561,1623,9/28/2014,wntl
1624,866,1624,9/6/2018,bgxs
1625,2181,1625,3/7/2006,kgcd
1626,1931,1626,7/14/2014,elnr
1627,3666,1627,1/3/2011,pktu
1628,3781,1628,12/17/2012,pgen
1629,3261,1629,10/6/2015,suvx
1630,4611,1630,9/24/2015,wzun
1631,2381,1631,2/8/2009,wcey
1632,3006,1632,7/11/2007,ntzr
1633,291,1633,3/7/2006,whvi
1634,2436,1634,6/2/2018,onwm
1635,2281,1635,7/22/2008,vczb
1636,3611,1636,10/18/2015,lhqg
1637,3856,1637,5/19/2011,ypfb
1638,2381,1638,1/16/2012,tofs
1639,2571,1639,2/7/2013,gztl
1640,4606,1640,9/29/2013,hrmx
1641,2206,1641,4/26/2017,nbcz
1642,4046,1642,8/17/2007,mqpy
1643,2491,1643,10/9/2009,fmpr
1644,3626,1644,3/4/2009,qstt
1645,1171,1645,2/16/2006,iwzc
1646,3756,1646,4/24/2016,ptsz
1647,4206,1647,4/18/2005,jlik
1648,511,1648,11/15/2011,tqqw
1649,756,1649,1/12/2006,atrs
1650,731,1650,9/6/2015,wizk
1651,181,1651,9/19/2006,sgru
1652,991,1652,1/2/2018,gtez
1653,2506,1653,11/6/2018,orjp
1654,776,1654,12/24/2016,afwc
1655,1051,1655,6/11/2017,ddns
1656,2926,1656,12/5/2014,tqpc
1657,4246,1657,3/10/2008,akte
1658,4991,1658,8/20/2010,fhos
1659,3871,1659,9/19/2006,szlz
1660,326,1660,11/19/2012,vjnj
1661,701,1661,10/15/2005,bnvj
1662,4261,1662,1/15/2006,ostq
1663,2171,1663,8/12/2008,xmtj
1664,4646,1664,5/24/2005,ezqe
1665,2161,1665,7/28/2015,iieb
1666,1056,1666,9/19/2008,qoht
1667,2631,1667,2/3/2012,shap
1668,2786,1668,1/3/2006,tpds
1669,4581,1669,1/29/2015,vvqb
1670,391,1670,10/3/2007,yfks
1671,2581,1671,6/2/2013,cwod
1672,481,1672,12/3/2013,tmmu
1673,666,1673,3/6/2011,zfgh
1674,2186,1674,3/29/2009,ootu
1675,2961,1675,4/17/2007,ngel
1676,2581,1676,7/5/2008,rscr
1677,391,1677,5/13/2017,hnnq
1678,4381,1678,5/18/2017,lybc
1679,1456,1679,11/15/2017,gwvn
1680,3441,1680,5/10/2018,wtsg
1681,3686,1681,3/8/2005,aapp
1682,4736,1682,10/29/2012,nnzv
1683,241,1683,8/21/2010,jkfr
1684,3526,1684,6/11/2007,zdui
1685,4141,1685,9/4/2013,tqrx
1686,2916,1686,9/26/2008,gyym
1687,2316,1687,9/20/2012,ewew
1688,2561,1688,6/29/2010,iltp
1689,1826,1689,3/2/2011,syhu
1690,1761,1690,3/20/2012,cnhf
1691,2801,1691,2/21/2016,govn
1692,1766,1692,5/25/2011,ncbq
1693,191,1693,11/8/2007,djxj
1694,831,1694,10/18/2014,ebvx
1695,1981,1695,1/19/2014,hcff
1696,2831,1696,12/19/2013,yhzt
1697,91,1697,4/9/2018,eqde
1698,191,1698,10/5/2010,dwlf
1699,2856,1699,11/7/2006,hoij
1700,1966,1700,8/30/2005,eiyp
1701,2741,1701,3/14/2006,rrum
1702,4591,1702,6/3/2013,oyoq
1703,246,1703,9/28/2007,mtbz
1704,2976,1704,5/6/2013,wisi
1705,3166,1705,8/17/2012,fesw
1706,1776,1706,12/14/2007,peoe
1707,3326,1707,9/16/2015,lrvq
1708,2686,1708,1/14/2007,ejzk
1709,3991,1709,9/30/2011,yudy
1710,3581,1710,7/28/2010,ocea
1711,2631,1711,4/15/2018,khjb
1712,176,1712,4/14/2008,rlpy
1713,1051,1713,4/20/2017,bkdg
1714,3801,1714,2/6/2018,pmra
1715,3486,1715,10/27/2012,sazo
1716,2516,1716,7/20/2010,ulyr
1717,1131,1717,2/11/2011,qwyj
1718,1171,1718,3/3/2013,ehwo
1719,2481,1719,5/7/2010,ehed
1720,3956,1720,4/7/2007,qslr
1721,3726,1721,8/28/2015,njew
1722,3696,1722,9/22/2010,gswy
1723,3021,1723,3/19/2017,ilbs
1724,316,1724,12/18/2007,iooy
1725,3306,1725,3/1/2011,qtsu
1726,1771,1726,11/11/2009,rfuo
1727,246,1727,5/14/2010,xmzi
1728,2501,1728,8/24/2006,jvqk
1729,3516,1729,10/16/2006,kkdi
1730,2366,1730,2/16/2009,futz
1731,4701,1731,1/8/2017,swar
1732,3686,1732,9/4/2017,icdt
1733,646,1733,9/21/2015,jmqa
1734,3231,1734,12/25/2012,lqty
1735,2936,1735,7/24/2018,gemg
1736,1106,1736,10/23/2016,ecsf
1737,4166,1737,4/15/2011,pozh
1738,4136,1738,8/24/2009,qkqq
1739,916,1739,5/3/2011,btbm
1740,4536,1740,10/15/2007,fmcf
1741,3476,1741,11/30/2010,pzst
1742,1956,1742,1/22/2013,acaj
1743,1276,1743,3/3/2011,izpx
1744,3961,1744,10/25/2015,sidt
1745,4581,1745,3/18/2013,pmqv
1746,401,1746,5/29/2011,kjqg
1747,2716,1747,3/3/2014,beoc
1748,3226,1748,5/2/2008,nxps
1749,186,1749,7/25/2012,prxy
1750,1961,1750,9/12/2010,cwul
1751,1691,1751,3/11/2010,qkdm
1752,1186,1752,11/10/2017,jxof
1753,3501,1753,12/5/2008,ehzg
1754,206,1754,8/7/2016,ikwq
1755,2001,1755,8/12/2010,toru
1756,3876,1756,4/13/2016,apyi
1757,261,1757,12/4/2009,xfrs
1758,141,1758,7/2/2015,oprs
1759,1166,1759,1/15/2012,lybw
1760,4671,1760,4/22/2010,txpu
1761,3821,1761,9/14/2018,mwbq
1762,2136,1762,9/10/2018,wuwx
1763,11,1763,11/28/2008,mcbo
1764,3016,1764,12/29/2008,nvga
1765,1301,1765,1/21/2018,cbxi
1766,2171,1766,11/24/2005,yqvr
1767,3461,1767,1/2/2011,wrcv
1768,4851,1768,8/9/2005,rnuy
1769,4396,1769,12/20/2012,hbaw
1770,3351,1770,11/14/2009,zcme
1771,4526,1771,6/30/2005,ayld
1772,4536,1772,8/16/2005,gubx
1773,3471,1773,5/8/2008,ykar
1774,2006,1774,7/18/2015,vlsk
1775,3371,1775,7/5/2017,fkol
1776,451,1776,7/9/2005,zfvx
1777,4356,1777,8/27/2009,ilby
1778,3641,1778,4/28/2009,myzg
1779,4071,1779,8/2/2009,dkjv
1780,326,1780,2/3/2016,evtw
1781,196,1781,3/30/2010,tshj
1782,1666,1782,10/16/2013,nfxn
1783,2371,1783,3/28/2013,hhhy
1784,321,1784,8/20/2010,kjpn
1785,2846,1785,5/4/2008,wlid
1786,3316,1786,9/5/2008,jfic
1787,181,1787,5/19/2011,skjn
1788,1936,1788,4/22/2012,qhlb
1789,2906,1789,9/2/2011,inpo
1790,4216,1790,9/5/2017,fhmx
1791,4901,1791,11/26/2009,lnue
1792,1456,1792,6/26/2008,oxen
1793,556,1793,3/11/2012,crcp
1794,326,1794,3/24/2010,qcjf
1795,316,1795,5/27/2006,yjpi
1796,3791,1796,2/13/2013,wnlq
1797,4401,1797,6/5/2008,uwko
1798,1746,1798,8/20/2018,ziun
1799,191,1799,2/14/2013,ymjj
1800,2981,1800,10/7/2006,cwou
1801,4626,1801,8/18/2011,ddhx
1802,376,1802,4/8/2012,rxws
1803,3251,1803,8/5/2012,bwts
1804,2441,1804,2/24/2013,aqdu
1805,2121,1805,5/2/2015,hgsb
1806,656,1806,10/7/2011,dgdk
1807,2456,1807,6/28/2005,tbgd
1808,1966,1808,2/11/2009,fvsr
1809,1316,1809,2/23/2010,dttj
1810,111,1810,5/20/2010,ffps
1811,261,1811,9/4/2015,hwit
1812,3426,1812,3/22/2012,htma
1813,801,1813,12/14/2015,cffh
1814,4346,1814,8/2/2015,rbuv
1815,46,1815,12/5/2007,pzwk
1816,3681,1816,2/4/2011,wgqy
1817,231,1817,7/4/2013,xymg
1818,171,1818,10/11/2006,nwor
1819,4061,1819,6/29/2008,zuyf
1820,1956,1820,1/1/2008,nhgc
1821,3941,1821,5/25/2011,xdzr
1822,2456,1822,6/3/2014,puvg
1823,1821,1823,6/10/2008,grjz
1824,3441,1824,6/26/2017,bhrn
1825,1921,1825,11/13/2012,jffz
1826,1216,1826,10/27/2007,qyck
1827,4986,1827,8/29/2008,mohf
1828,4286,1828,1/29/2008,yftx
1829,3661,1829,6/9/2014,vpqr
1830,2961,1830,3/10/2018,cfkh
1831,4881,1831,4/18/2018,xvzu
1832,3791,1832,8/22/2017,qdrm
1833,2296,1833,2/29/2008,hvoe
1834,846,1834,12/2/2013,ygua
1835,536,1835,12/13/2013,qals
1836,691,1836,12/25/2005,vpks
1837,4051,1837,10/25/2008,fheh
1838,1976,1838,3/2/2009,jvdj
1839,1491,1839,12/2/2014,bgqh
1840,1571,1840,2/28/2012,argm
1841,4031,1841,8/24/2010,gogy
1842,3241,1842,5/3/2016,eicq
1843,1486,1843,8/13/2013,regp
1844,311,1844,4/16/2009,xdfj
1845,4831,1845,8/5/2006,feii
1846,341,1846,12/27/2016,lcgy
1847,1796,1847,2/19/2014,ptoj
1848,1456,1848,5/28/2010,kbci
1849,4201,1849,4/21/2008,kmau
1850,4401,1850,12/21/2016,uiry
1851,1231,1851,2/1/2016,wqdq
1852,261,1852,7/15/2013,dxxj
1853,1356,1853,9/27/2015,azvd
1854,3956,1854,3/27/2010,ucit
1855,931,1855,11/9/2006,oocx
1856,1706,1856,8/27/2010,pdqe
1857,2116,1857,8/1/2012,zciy
1858,401,1858,12/28/2005,ufwd
1859,3971,1859,10/19/2008,rjyz
1860,4956,1860,6/14/2006,fsgv
1861,3656,1861,2/1/2011,qlcl
1862,351,1862,10/24/2012,qrub
1863,4841,1863,12/23/2012,uhhw
1864,1801,1864,5/12/2015,xawp
1865,4806,1865,6/23/2011,mevo
1866,2396,1866,11/20/2007,nrxl
1867,2616,1867,10/24/2010,xpzn
1868,726,1868,10/7/2018,nbhg
1869,2801,1869,8/11/2006,ogkm
1870,681,1870,5/17/2008,ztqe
1871,1261,1871,8/7/2007,gjhe
1872,146,1872,7/30/2015,gree
1873,3621,1873,7/4/2012,qrpa
1874,3196,1874,12/28/2013,kjyc
1875,606,1875,5/3/2010,pumk
1876,2631,1876,3/6/2016,lyxh
1877,4266,1877,12/17/2009,nzrx
1878,181,1878,7/27/2007,kjoq
1879,4856,1879,10/26/2006,pjrr
1880,4901,1880,11/23/2016,vqfw
1881,3926,1881,12/2/2015,ktbi
1882,1246,1882,12/6/2008,dsna
1883,866,1883,10/3/2010,esbc
1884,1916,1884,2/17/2011,oiam
1885,766,1885,12/2/2009,vaht
1886,826,1886,10/13/2007,lnwb
1887,311,1887,5/19/2014,xgvn
1888,3781,1888,11/27/2010,sdpo
1889,4041,1889,7/24/2012,lnec
1890,2016,1890,12/8/2009,ruud
1891,2001,1891,10/5/2015,ifzg
1892,2841,1892,10/5/2009,vzzm
1893,2426,1893,7/15/2010,kmdd
1894,981,1894,10/20/2008,fohe
1895,4706,1895,7/21/2016,chhc
1896,2606,1896,10/1/2007,beau
1897,1931,1897,10/19/2011,piba
1898,1216,1898,3/11/2009,kisg
1899,2726,1899,3/17/2009,tjbd
1900,4321,1900,5/24/2015,hdlf
1901,1296,1901,5/14/2011,ohcg
1902,2496,1902,1/29/2012,mhqo
1903,696,1903,1/7/2014,akoo
1904,2626,1904,12/21/2007,rplx
1905,3771,1905,4/20/2009,pdnn
1906,4936,1906,11/3/2017,jzgg
1907,1361,1907,9/20/2018,myxd
1908,4366,1908,12/6/2007,hfxv
1909,2121,1909,2/5/2008,jjyg
1910,1216,1910,12/23/2007,fpst
1911,881,1911,8/30/2011,wuum
1912,3611,1912,4/26/2013,gtic
1913,1241,1913,11/24/2012,akkx
1914,3671,1914,6/14/2014,satm
1915,741,1915,3/4/2014,drla
1916,2916,1916,11/18/2015,egxz
1917,2676,1917,11/30/2015,fylr
1918,1206,1918,12/21/2007,pmmx
1919,4641,1919,11/17/2009,twqw
1920,4571,1920,5/20/2012,ixjh
1921,601,1921,12/15/2014,vzlz
1922,1441,1922,6/21/2008,txjq
1923,1466,1923,3/14/2014,xwxw
1924,3091,1924,4/14/2015,ypaz
1925,2906,1925,5/20/2011,xmgd
1926,2216,1926,8/7/2014,hyzh
1927,2011,1927,12/11/2013,rrlz
1928,3751,1928,4/8/2014,btcu
1929,141,1929,6/20/2013,uunt
1930,1156,1930,8/8/2006,corj
1931,2986,1931,1/4/2012,svlc
1932,4836,1932,7/13/2017,enyw
1933,4876,1933,12/1/2015,sees
1934,4411,1934,3/15/2012,djjr
1935,356,1935,12/27/2016,swrf
1936,3601,1936,1/15/2016,qaoy
1937,2936,1937,4/27/2006,seal
1938,4731,1938,11/29/2016,ejsp
1939,4901,1939,5/12/2007,pcmz
1940,2586,1940,9/6/2005,nfwp
1941,3091,1941,6/24/2009,aqit
1942,2721,1942,9/4/2008,axue
1943,3671,1943,12/23/2009,axhq
1944,746,1944,7/10/2012,wvmq
1945,4086,1945,3/4/2006,cyyd
1946,151,1946,5/14/2015,pnma
1947,2036,1947,1/19/2009,tthd
1948,671,1948,3/10/2015,slao
1949,3286,1949,5/29/2010,zhno
1950,1266,1950,11/5/2005,mvde
1951,2126,1951,1/30/2013,tkhj
1952,4336,1952,6/11/2011,uzlx
1953,2951,1953,10/13/2013,regr
1954,471,1954,2/22/2008,xycr
1955,3306,1955,11/29/2012,afaz
1956,4956,1956,1/1/2018,yjeb
1957,4491,1957,5/12/2009,heak
1958,3466,1958,1/21/2010,rvox
1959,3766,1959,3/3/2005,yotu
1960,3341,1960,8/25/2010,ibqj
1961,201,1961,8/1/2010,nslm
1962,3421,1962,2/22/2013,axpi
1963,2281,1963,12/11/2017,tqgz
1964,3826,1964,9/16/2008,dsuo
1965,4316,1965,11/26/2015,mtdi
1966,886,1966,1/20/2017,rsgg
1967,2731,1967,6/2/2006,wvti
1968,776,1968,10/21/2013,vucw
1969,4006,1969,2/4/2013,oxra
1970,3316,1970,2/13/2010,huai
1971,1816,1971,4/17/2018,hjzw
1972,4441,1972,2/10/2009,krim
1973,3191,1973,10/6/2015,scam
1974,3811,1974,2/22/2009,swkr
1975,1101,1975,2/7/2018,hdfm
1976,171,1976,1/19/2016,ntji
1977,336,1977,4/26/2010,pzly
1978,2881,1978,4/3/2014,kupg
1979,1356,1979,4/29/2016,jbum
1980,3311,1980,4/17/2016,hzge
1981,3896,1981,9/23/2005,jfow
1982,2051,1982,8/13/2011,bstb
1983,4421,1983,9/16/2014,coqz
1984,1311,1984,1/2/2016,vnrs
1985,586,1985,11/15/2007,nqtz
1986,2881,1986,8/13/2014,rgbb
1987,1756,1987,8/1/2010,igbg
1988,1531,1988,2/4/2014,igkt
1989,2156,1989,3/8/2018,kudn
1990,606,1990,8/11/2006,olom
1991,2751,1991,11/8/2005,tpph
1992,4636,1992,8/18/2010,qkhe
1993,4571,1993,8/21/2017,qjqe
1994,4866,1994,11/9/2008,sduv
1995,3911,1995,2/10/2017,kghy
1996,2156,1996,3/18/2014,uzca
1997,3601,1997,2/22/2017,yhfu
1998,4896,1998,8/23/2005,duqg
1999,2251,1999,7/19/2009,fpiw
2000,3341,2000,6/8/2016,hyos
